13.45,96.9675
13.46,96.8832
13.47,96.7995
13.48,96.7164
13.49,96.6339
13.5,96.5521
13.51,96.4709
13.52,96.3903
13.53,96.3103
13.54,96.2309
13.55,96.1521
13.56,96.0738
13.57,95.9962
13.58,95.9192
13.59,95.8427
13.6,95.7668
13.61,95.6915
13.62,95.6167
13.63,95.5425
13.64,95.4689
13.65,95.3958
13.66,95.3232
13.67,95.2512
13.68,95.1798
13.69,95.1088
13.7,95.0384
13.71,94.9685
13.72,94.8992
13.73,94.8303
13.74,94.762
13.75,94.6942
13.76,94.6268
13.77,94.56
13.78,94.4937
13.79,94.4279
13.8,94.3625
13.81,94.2977
13.82,94.2333
13.83,94.1694
13.84,94.1059
13.85,94.043
13.86,93.9805
13.87,93.9184
13.88,93.8569
13.89,93.7957
13.9,93.7351
13.91,93.6749
13.92,93.6151
13.93,93.5557
13.94,93.4968
13.95,93.4383
13.96,93.3803
13.97,93.3227
13.98,93.2655
13.99,93.2087
14,93.1524
14.01,93.0964
14.02,93.0409
14.03,92.9857
14.04,92.931
14.05,92.8767
14.06,92.8228
14.07,92.7692
14.08,92.7161
14.09,92.6633
14.1,92.6109
14.11,92.5589
14.12,92.5073
14.13,92.4561
14.14,92.4052
14.15,92.3547
14.16,92.3046
14.17,92.2548
14.18,92.2054
14.19,92.1563
14.2,92.1076
14.21,92.0593
14.22,92.0113
14.23,91.9636
14.24,91.9163
14.25,91.8694
14.26,91.8227
14.27,91.7764
14.28,91.7305
14.29,91.6849
14.3,91.6396
14.31,91.5946
14.32,91.5499
14.33,91.5056
14.34,91.4616
14.35,91.4179
14.36,91.3745
14.37,91.3314
14.38,91.2886
14.39,91.2462
14.4,91.204
14.41,91.1622
14.42,91.1206
14.43,91.0793
14.44,91.0383
14.45,90.9977
14.46,90.9573
14.47,90.9172
14.48,90.8773
14.49,90.8378
14.5,90.7985
14.51,90.7595
14.52,90.7208
14.53,90.6824
14.54,90.6442
14.55,90.6063
14.56,90.5687
14.57,90.5314
14.58,90.4943
14.59,90.4574
14.6,90.4208
14.61,90.3845
14.62,90.3484
14.63,90.3126
14.64,90.2771
14.65,90.2417
14.66,90.2067
14.67,90.1719
14.68,90.1373
14.69,90.1029
14.7,90.0688
14.71,90.035
14.72,90.0013
14.73,89.9679
14.74,89.9348
14.75,89.9019
14.76,89.8691
14.77,89.8367
14.78,89.8044
14.79,89.7724
14.8,89.7406
14.81,89.709
14.82,89.6776
14.83,89.6465
14.84,89.6155
14.85,89.5848
14.86,89.5543
14.87,89.524
14.88,89.4939
14.89,89.464
14.9,89.4343
14.91,89.4048
14.92,89.3755
14.93,89.3465
14.94,89.3176
14.95,89.2889
14.96,89.2604
14.97,89.2321
14.98,89.204
14.99,89.1761
15,89.1484
15.01,89.1208
15.02,89.0935
15.03,89.0663
15.04,89.0393
15.05,89.0125
15.06,88.9859
15.07,88.9595
15.08,88.9332
15.09,88.9071
15.1,88.8812
15.11,88.8555
15.12,88.83
15.13,88.8046
15.14,88.7794
15.15,88.7543
15.16,88.7294
15.17,88.7047
15.18,88.6802
15.19,88.6558
15.2,88.6316
15.21,88.6075
15.22,88.5836
15.23,88.5598
15.24,88.5363
15.25,88.5128
15.26,88.4896
15.27,88.4664
15.28,88.4435
15.29,88.4207
15.3,88.398
15.31,88.3755
15.32,88.3531
15.33,88.3309
15.34,88.3088
15.35,88.2869
15.36,88.2651
15.37,88.2435
15.38,88.222
15.39,88.2006
15.4,88.1794
15.41,88.1583
15.42,88.1374
15.43,88.1166
15.44,88.0959
15.45,88.0754
15.46,88.055
15.47,88.0347
15.48,88.0146
15.49,87.9946
15.5,87.9747
15.51,87.955
15.52,87.9353
15.53,87.9158
15.54,87.8965
15.55,87.8772
15.56,87.8581
15.57,87.8391
15.58,87.8202
15.59,87.8015
15.6,87.7828
15.61,87.7643
15.62,87.7459
15.63,87.7277
15.64,87.7095
15.65,87.6914
15.66,87.6735
15.67,87.6557
15.68,87.638
15.69,87.6204
15.7,87.6029
15.71,87.5855
15.72,87.5683
15.73,87.5511
15.74,87.5341
15.75,87.5172
15.76,87.5003
15.77,87.4836
15.78,87.467
15.79,87.4505
15.8,87.4341
15.81,87.4178
15.82,87.4016
15.83,87.3855
15.84,87.3695
15.85,87.3536
15.86,87.3378
15.87,87.322
15.88,87.3064
15.89,87.2909
15.9,87.2755
15.91,87.2602
15.92,87.245
15.93,87.2298
15.94,87.2148
15.95,87.1999
15.96,87.185
15.97,87.1703
15.98,87.1556
15.99,87.141
16,87.1265
16.01,87.1121
16.02,87.0978
16.03,87.0836
16.04,87.0694
16.05,87.0554
16.06,87.0414
16.07,87.0275
16.08,87.0138
16.09,87
16.1,86.9864
16.11,86.9729
16.12,86.9594
16.13,86.946
16.14,86.9327
16.15,86.9195
16.16,86.9063
16.17,86.8933
16.18,86.8803
16.19,86.8674
16.2,86.8546
16.21,86.8418
16.22,86.8291
16.23,86.8165
16.24,86.804
16.25,86.7916
16.26,86.7792
16.27,86.7669
16.28,86.7547
16.29,86.7425
16.3,86.7304
16.31,86.7184
16.32,86.7065
16.33,86.6946
16.34,86.6828
16.35,86.6711
16.36,86.6594
16.37,86.6478
16.38,86.6363
16.39,86.6248
16.4,86.6134
16.41,86.6021
16.42,86.5909
16.43,86.5797
16.44,86.5685
16.45,86.5575
16.46,86.5465
16.47,86.5355
16.48,86.5247
16.49,86.5139
16.5,86.5031
16.51,86.4924
16.52,86.4818
16.53,86.4713
16.54,86.4608
16.55,86.4503
16.56,86.44
16.57,86.4296
16.58,86.4194
16.59,86.4092
16.6,86.399
16.61,86.389
16.62,86.3789
16.63,86.369
16.64,86.3591
16.65,86.3492
16.66,86.3394
16.67,86.3297
16.68,86.32
16.69,86.3103
16.7,86.3008
